id_transformador,data_amostragem,condicao_operacao,gas,valor_ppm
TR19,2024-10-22,Normal,Hidrogênio,28.0
TR19,2025-04-18,Normal,Hidrogênio,22.0
TR19,2025-11-28,Normal,Hidrogênio,3.0
TR19,2026-04-28,Normal,Hidrogênio,9.0
TR19,2023-10-28,Normal,Metano,10.0
TR19,2024-04-18,Normal,Metano,8.0
TR19,2024-10-22,Normal,Metano,9.0
TR19,2025-04-18,Normal,Metano,13.0
TR19,2025-11-28,Normal,Metano,22.0
TR19,2026-04-28,Normal,Metano,12.0
TR19,2023-10-28,Normal,Monóxido de Carbono,623.0
TR19,2024-04-18,Normal,Monóxido de Carbono,820.0
TR19,2024-10-22,Normal,Monóxido de Carbono,751.0
TR19,2025-04-18,Normal,Monóxido de Carbono,559.0
TR19,2025-11-28,Normal,Monóxido de Carbono,790.0
TR19,2026-04-28,Normal,Monóxido de Carbono,605.0
TR20,2023-10-26,Normal,Acetileno,0.0
TR20,2024-04-16,Normal,Acetileno,0.0
TR20,2024-10-22,Normal,Acetileno,0.0
TR20,2025-04-16,Normal,Acetileno,0.0
TR20,2025-11-28,Normal,Acetileno,0.0
TR20,2026-04-28,Normal,Acetileno,0.0
TR20,2023-10-26,Normal,Dióxido de Carbono,1872.0
TR20,2024-04-16,Normal,Dióxido de Carbono,1912.0
TR20,2024-10-22,Normal,Dióxido de Carbono,1895.0
TR20,2025-04-16,Normal,Dióxido de Carbono,1183.0
TR20,2025-11-28,Normal,Dióxido de Carbono,2948.0
TR20,2026-04-28,Normal,Dióxido de Carbono,1296.0
TR20,2023-10-26,Normal,Etano,0.0
TR20,2024-04-16,Normal,Etano,0.0
TR20,2024-10-22,Normal,Etano,0.0
TR20,2025-04-16,Normal,Etano,0.0
TR20,2025-11-28,Normal,Etano,0.0
TR20,2026-04-28,Normal,Etano,0.0
TR20,2023-10-26,Normal,Etileno,0.0
TR20,2024-04-16,Normal,Etileno,0.0
TR20,2024-10-22,Normal,Etileno,0.0
TR20,2025-04-16,Normal,Etileno,0.0
TR20,2025-11-28,Normal,Etileno,0.0
TR20,2026-04-28,Normal,Etileno,0.0
TR20,2023-10-26,Normal,Hidrogênio,9.0
TR20,2024-04-16,Normal,Hidrogênio,8.0
TR20,2024-10-22,Normal,Hidrogênio,87.0
TR20,2025-04-16,Normal,Hidrogênio,7.0
TR20,2025-11-28,Normal,Hidrogênio,1.0
TR20,2026-04-28,Normal,Hidrogênio,2.0
TR20,2023-10-26,Normal,Metano,5.0
TR20,2024-04-16,Normal,Metano,3.0
TR20,2024-10-22,Normal,Metano,5.0
TR20,2025-04-16,Normal,Metano,8.0
TR20,2025-11-28,Normal,Metano,7.0
TR20,2026-04-28,Normal,Metano,3.0
TR20,2023-10-26,Normal,Monóxido de Carbono,631.0
TR20,2024-04-16,Normal,Monóxido de Carbono,699.0
TR20,2024-10-22,Normal,Monóxido de Carbono,596.0
TR20,2025-04-16,Normal,Monóxido de Carbono,599.0
TR20,2025-11-28,Normal,Monóxido de Carbono,777.0
TR20,2026-04-28,Normal,Monóxido de Carbono,467.0
TR21,2023-06-10,Normal,Acetileno,0.0
TR21,2023-12-20,Normal,Acetileno,0.0
TR21,2024-06-21,Normal,Acetileno,0.0
TR21,2024-12-19,Normal,Acetileno,0.0
TR21,2025-06-18,Normal,Acetileno,0.0
TR21,2025-12-12,Atenção,Acetileno,0.0
TR21,2026-02-24,Atenção,Acetileno,0.0
TR21,2026-03-12,Atenção,Acetileno,0.0
TR21,2026-04-09,Atenção,Acetileno,0.0
TR21,2023-06-10,Normal,Dióxido de Carbono,3156.0
TR21,2023-12-20,Normal,Dióxido de Carbono,5060.0
TR21,2024-06-21,Normal,Dióxido de Carbono,5784.0
TR21,2024-12-19,Normal,Dióxido de Carbono,6718.0
TR21,2025-06-18,Normal,Dióxido de Carbono,7888.0
TR21,2025-12-12,Atenção,Dióxido de Carbono,11742.0
TR21,2026-02-24,Atenção,Dióxido de Carbono,15797.0
TR21,2026-03-12,Atenção,Dióxido de Carbono,5307.0
TR21,2026-04-09,Atenção,Dióxido de Carbono,5868.0
TR21,2023-06-10,Normal,Etano,0.0
TR21,2023-12-20,Normal,Etano,0.0
TR21,2024-06-21,Normal,Etano,0.0
TR21,2024-12-19,Normal,Etano,0.0
TR21,2025-06-18,Normal,Etano,0.0
TR21,2025-12-12,Atenção,Etano,0.0
TR21,2026-02-24,Atenção,Etano,0.0
TR21,2026-03-12,Atenção,Etano,0.0
TR21,2026-04-09,Atenção,Etano,0.0
TR21,2023-06-10,Normal,Etileno,0.0
TR21,2023-12-20,Normal,Etileno,0.0
TR21,2024-06-21,Normal,Etileno,0.0
TR21,2024-12-19,Normal,Etileno,0.0
TR21,2025-06-18,Normal,Etileno,0.0
TR21,2025-12-12,Atenção,Etileno,0.0
TR21,2026-02-24,Atenção,Etileno,0.0
TR21,2026-03-12,Atenção,Etileno,0.0
TR21,2026-04-09,Atenção,Etileno,0.0
TR21,2023-06-10,Normal,Hidrogênio,79.0
TR21,2023-12-20,Normal,Hidrogênio,55.0
TR21,2024-06-21,Normal,Hidrogênio,63.0
TR21,2024-12-19,Normal,Hidrogênio,70.0
TR21,2025-06-18,Normal,Hidrogênio,92.0
TR21,2025-12-12,Atenção,Hidrogênio,85.0
TR21,2026-02-24,Atenção,Hidrogênio,111.0
TR21,2026-03-12,Atenção,Hidrogênio,87.0
TR21,2026-04-09,Atenção,Hidrogênio,24.0
TR21,2023-06-10,Normal,Metano,17.0
TR21,2023-12-20,Normal,Metano,7.0
TR21,2024-06-21,Normal,Metano,6.0
TR21,2024-12-19,Normal,Metano,5.0
TR21,2025-06-18,Normal,Metano,1.0
TR21,2025-12-12,Atenção,Metano,52.0
TR21,2026-02-24,Atenção,Metano,69.0
TR21,2026-03-12,Atenção,Metano,18.0
TR21,2026-04-09,Atenção,Metano,21.0
TR21,2023-06-10,Normal,Monóxido de Carbono,294.0
TR21,2023-12-20,Normal,Monóxido de Carbono,323.0
TR21,2024-06-21,Normal,Monóxido de Carbono,348.0
TR21,2024-12-19,Normal,Monóxido de Carbono,524.0
TR21,2025-06-18,Normal,Monóxido de Carbono,694.0
TR21,2025-12-12,Atenção,Monóxido de Carbono,1056.0
TR21,2026-02-24,Atenção,Monóxido de Carbono,1223.0
TR21,2026-03-12,Atenção,Monóxido de Carbono,513.0
TR21,2026-04-09,Atenção,Monóxido de Carbono,392.0
TR22,2021-02-22,Normal,Acetileno,0.0
TR22,2021-08-04,Normal,Acetileno,0.0
TR22,2022-01-25,Normal,Acetileno,0.0
TR22,2022-07-07,Normal,Acetileno,0.0
TR22,2023-02-15,Normal,Acetileno,0.0
TR22,2023-07-28,Normal,Acetileno,0.0
TR22,2024-01-28,Normal,Acetileno,0.0
TR22,2024-05-13,Normal,Acetileno,0.0
TR22,2025-03-19,Normal,Acetileno,0.0
TR22,2025-11-27,Normal,Acetileno,0.0
TR22,2026-05-27,Normal,Acetileno,0.0
TR22,2021-02-22,Normal,Dióxido de Carbono,644.0
TR22,2021-08-04,Normal,Dióxido de Carbono,145.0
TR22,2022-01-25,Normal,Dióxido de Carbono,422.0
TR22,2022-07-07,Normal,Dióxido de Carbono,350.0
TR22,2023-02-15,Normal,Dióxido de Carbono,873.0
TR22,2023-07-28,Normal,Dióxido de Carbono,237.0
TR22,2024-01-28,Normal,Dióxido de Carbono,1024.0
TR22,2024-05-13,Normal,Dióxido de Carbono,1255.0
TR22,2025-03-19,Normal,Dióxido de Carbono,1550.0
TR22,2025-11-27,Normal,Dióxido de Carbono,1053.0
TR22,2026-05-27,Normal,Dióxido de Carbono,873.0
TR22,2021-02-22,Normal,Etano,0.0
TR22,2021-08-04,Normal,Etano,0.0
TR22,2022-01-25,Normal,Etano,0.0
TR22,2022-07-07,Normal,Etano,0.0
TR22,2023-02-15,Normal,Etano,0.0
TR22,2023-07-28,Normal,Etano,0.0
TR22,2024-01-28,Normal,Etano,0.0
TR22,2024-05-13,Normal,Etano,0.0
TR22,2025-03-19,Normal,Etano,0.0
TR22,2025-11-27,Normal,Etano,0.0
TR22,2026-05-27,Normal,Etano,0.0
TR22,2021-02-22,Normal,Etileno,0.0
TR22,2021-08-04,Normal,Etileno,0.0
TR22,2022-01-25,Normal,Etileno,0.0
TR22,2022-07-07,Normal,Etileno,0.0
TR22,2023-02-15,Normal,Etileno,0.0
TR22,2023-07-28,Normal,Etileno,0.0
TR22,2024-01-28,Normal,Etileno,0.0
TR22,2024-05-13,Normal,Etileno,0.0
TR22,2025-03-19,Normal,Etileno,0.0
TR22,2025-11-27,Normal,Etileno,0.0
TR22,2026-05-27,Normal,Etileno,0.0
TR22,2021-02-22,Normal,Hidrogênio,6.0
TR22,2021-08-04,Normal,Hidrogênio,11.0
TR22,2022-01-25,Normal,Hidrogênio,16.0
TR22,2022-07-07,Normal,Hidrogênio,18.0
TR22,2023-02-15,Normal,Hidrogênio,87.0
TR22,2023-07-28,Normal,Hidrogênio,12.0
TR22,2024-01-28,Normal,Hidrogênio,38.0
TR22,2024-05-13,Normal,Hidrogênio,16.0
TR22,2025-03-19,Normal,Hidrogênio,52.0
TR22,2025-11-27,Normal,Hidrogênio,10.0
TR22,2026-05-27,Normal,Hidrogênio,6.0
TR22,2021-02-22,Normal,Metano,4.0
TR22,2021-08-04,Normal,Metano,1.0
TR22,2022-01-25,Normal,Metano,1.0
TR22,2022-07-07,Normal,Metano,2.0
TR22,2023-02-15,Normal,Metano,3.0
TR22,2023-07-28,Normal,Metano,2.0
TR22,2024-01-28,Normal,Metano,4.0
TR22,2024-05-13,Normal,Metano,5.0
TR22,2025-03-19,Normal,Metano,6.0
TR22,2025-11-27,Normal,Metano,5.0
TR22,2026-05-27,Normal,Metano,4.0
TR22,2021-02-22,Normal,Monóxido de Carbono,686.0
TR22,2021-08-04,Normal,Monóxido de Carbono,76.0
TR22,2022-01-25,Normal,Monóxido de Carbono,163.0
TR22,2022-07-07,Normal,Monóxido de Carbono,188.0
TR22,2023-02-15,Normal,Monóxido de Carbono,332.0
TR22,2023-07-28,Normal,Monóxido de Carbono,156.0
TR22,2024-01-28,Normal,Monóxido de Carbono,560.0
TR22,2024-05-13,Normal,Monóxido de Carbono,563.0
TR22,2025-03-19,Normal,Monóxido de Carbono,682.0
TR22,2025-11-27,Normal,Monóxido de Carbono,410.0
TR22,2026-05-27,Normal,Monóxido de Carbono,356.0
TR23,2023-05-24,Normal,Acetileno,0.0
TR23,2023-11-03,Normal,Acetileno,0.0
TR23,2024-05-21,Normal,Acetileno,0.0
TR23,2024-11-14,Normal,Acetileno,0.0
TR23,2025-04-10,Normal,Acetileno,0.0
TR23,2026-05-12,Normal,Acetileno,0.0
TR23,2023-05-24,Normal,Dióxido de Carbono,1312.0
TR23,2023-11-03,Normal,Dióxido de Carbono,1898.0
TR23,2024-05-21,Normal,Dióxido de Carbono,2018.0
TR23,2024-11-14,Normal,Dióxido de Carbono,5693.0
TR23,2025-04-10,Normal,Dióxido de Carbono,1461.0
TR23,2026-05-12,Normal,Dióxido de Carbono,1724.0
TR23,2023-05-24,Normal,Etano,0.0
TR23,2023-11-03,Normal,Etano,0.0
TR23,2024-05-21,Normal,Etano,0.0
TR23,2024-11-14,Normal,Etano,0.0
TR23,2025-04-10,Normal,Etano,0.0
TR23,2026-05-12,Normal,Etano,0.0
TR23,2023-05-24,Normal,Etileno,11.0
TR23,2023-11-03,Normal,Etileno,14.0
TR23,2024-05-21,Normal,Etileno,14.0
TR23,2024-11-14,Normal,Etileno,16.0
TR23,2025-04-10,Normal,Etileno,11.0
TR23,2026-05-12,Normal,Etileno,13.0
TR23,2023-05-24,Normal,Hidrogênio,7.0
TR23,2023-11-03,Normal,Hidrogênio,5.0
TR23,2024-05-21,Normal,Hidrogênio,3.0
TR23,2024-11-14,Normal,Hidrogênio,72.0
TR23,2025-04-10,Normal,Hidrogênio,6.0
TR23,2026-05-12,Normal,Hidrogênio,2.0
TR23,2023-05-24,Normal,Metano,1.0
TR23,2023-11-03,Normal,Metano,2.0
TR23,2024-05-21,Normal,Metano,2.0
TR23,2024-11-14,Normal,Metano,2.0
TR23,2025-04-10,Normal,Metano,2.0
TR23,2026-05-12,Normal,Metano,3.0
TR23,2023-05-24,Normal,Monóxido de Carbono,227.0
TR23,2023-11-03,Normal,Monóxido de Carbono,261.0
TR23,2024-05-21,Normal,Monóxido de Carbono,268.0
TR23,2024-11-14,Normal,Monóxido de Carbono,385.0
TR23,2025-04-10,Normal,Monóxido de Carbono,278.0
TR23,2026-05-12,Normal,Monóxido de Carbono,190.0
TR24,2019-02-12,Normal,Acetileno,0.0
TR24,2019-09-03,Normal,Acetileno,0.0
TR24,2020-02-12,Normal,Acetileno,0.0
TR24,2020-09-10,Normal,Acetileno,0.0
TR24,2021-03-02,Normal,Acetileno,0.0
TR24,2021-08-26,Normal,Acetileno,0.0
TR24,2022-03-09,Normal,Acetileno,0.0
TR24,2022-08-17,Normal,Acetileno,0.0
TR24,2024-08-24,Normal,Acetileno,0.0
TR24,2025-02-10,Normal,Acetileno,0.0
TR24,2025-09-02,Normal,Acetileno,0.0
TR24,2026-02-09,Normal,Acetileno,0.0
TR24,2019-02-12,Normal,Dióxido de Carbono,355.0
TR24,2019-09-03,Normal,Dióxido de Carbono,1149.0
TR24,2020-02-12,Normal,Dióxido de Carbono,1087.0
TR24,2020-09-10,Normal,Dióxido de Carbono,1268.0
TR24,2021-03-02,Normal,Dióxido de Carbono,1482.0
TR24,2021-08-26,Normal,Dióxido de Carbono,1268.0
TR24,2022-03-09,Normal,Dióxido de Carbono,2176.0
TR24,2022-08-17,Normal,Dióxido de Carbono,1280.0
TR24,2024-08-24,Normal,Dióxido de Carbono,1817.0
TR24,2025-02-10,Normal,Dióxido de Carbono,1461.0
TR24,2025-09-02,Normal,Dióxido de Carbono,1483.0
TR24,2026-02-09,Normal,Dióxido de Carbono,2429.0
TR24,2019-02-12,Normal,Etano,8.0
TR24,2019-09-03,Normal,Etano,0.0
TR24,2020-02-12,Normal,Etano,0.0
TR24,2020-09-10,Normal,Etano,0.0
TR24,2021-03-02,Normal,Etano,0.0
TR24,2021-08-26,Normal,Etano,0.0
TR24,2022-03-09,Normal,Etano,1.0
TR24,2022-08-17,Normal,Etano,1.0
TR24,2024-08-24,Normal,Etano,1.0
TR24,2025-02-10,Normal,Etano,0.0
TR24,2025-09-02,Normal,Etano,0.0
TR24,2026-02-09,Normal,Etano,2.0
TR24,2019-02-12,Normal,Etileno,0.0
TR24,2019-09-03,Normal,Etileno,0.0
TR24,2020-02-12,Normal,Etileno,0.0
TR24,2020-09-10,Normal,Etileno,1.0
TR24,2021-03-02,Normal,Etileno,0.0
TR24,2021-08-26,Normal,Etileno,0.0
TR24,2022-03-09,Normal,Etileno,0.0
TR24,2022-08-17,Normal,Etileno,0.0
TR24,2024-08-24,Normal,Etileno,1.0
TR24,2025-02-10,Normal,Etileno,0.0
TR24,2025-09-02,Normal,Etileno,0.0
TR24,2026-02-09,Normal,Etileno,3.0
TR24,2019-02-12,Normal,Hidrogênio,15.0
TR24,2019-09-03,Normal,Hidrogênio,5.0
TR24,2020-02-12,Normal,Hidrogênio,8.0
TR24,2020-09-10,Normal,Hidrogênio,7.0
TR24,2021-03-02,Normal,Hidrogênio,8.0
